id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_story,second_view_1_story,third_rating_people_5_story,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_story,view_story,rating_people_story,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
323347,우리동네 세일러문,0.6895048185755271,0.5718682266814238,30.0,624,1674.4,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,49.0,624,2022.15,84.30379746835443,123234.87658227848,10578.842784810126,68.4899091826438,69395.34207870837,7293.848582240162,146,(zl58****),그림체,그림체가,완전,남주는,여주는,언제,2
323347,우리동네 세일러문,0.6895048185755271,0.5718682266814238,30.0,624,1674.4,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,22.0,244,1278.21,54.86392405063291,96116.10759493671,9658.456487341773,48.435418768920286,51538.39959636731,6607.998688193744,146,(zl58****),그림체,그림체가,완전,남주는,여주는,언제,2
323347,우리동네 세일러문,0.6895048185755271,0.5718682266814238,30.0,624,1674.4,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,31.0,153,1582.95,50.813291139240505,80195.39240506329,9311.980189873419,46.25428859737639,43429.206357214935,6291.704515640767,146,(zl58****),그림체,그림체가,완전,남주는,여주는,언제,2
323347,우리동네 세일러문,0.6895048185755271,0.5718682266814238,30.0,624,1674.4,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,11.0,146,1442.48,55.18037974683544,71927.29113924051,9014.11743670886,52.89455095862765,39567.73713420787,6106.571352169526,146,(zl58****),그림체,그림체가,완전,남주는,여주는,언제,2
323347,우리동네 세일러문,0.6895048185755271,0.5718682266814238,30.0,624,1674.4,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,30.0,172,1674.4,56.32911392405063,68165.51582278482,8794.260886075948,50.242684157416754,37427.434914228055,6072.755958627649,146,(zl58****),그림체,그림체가,완전,남주는,여주는,언제,2
