id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_mean,second_view_1_mean,third_rating_people_5_mean,positive,view,rating_people,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
729246,이거지롱,0.4872078712824488,0,15,58531,3375.5399999999995,56.32911392405063,123234.87658227848,8794.260886075948,11,58531,3807.02,84,zlaw****,재밌어요,화이팅,기대되네요,안에서,편의점,안되요,1
729246,이거지롱,0.4872078712824488,0,15,58531,3375.5399999999995,56.32911392405063,123234.87658227848,8794.260886075948,7,47128,3473.52,84,zlaw****,재밌어요,화이팅,기대되네요,안에서,편의점,안되요,1
729246,이거지롱,0.4872078712824488,0,15,58531,3375.5399999999995,56.32911392405063,123234.87658227848,8794.260886075948,6,41212,2930.4,84,zlaw****,재밌어요,화이팅,기대되네요,안에서,편의점,안되요,1
729246,이거지롱,0.4872078712824488,0,15,58531,3375.5399999999995,56.32911392405063,123234.87658227848,8794.260886075948,6,36184,2879.7,84,zlaw****,재밌어요,화이팅,기대되네요,안에서,편의점,안되요,1
729246,이거지롱,0.4872078712824488,0,15,58531,3375.5399999999995,56.32911392405063,123234.87658227848,8794.260886075948,15,36792,3375.5399999999995,84,zlaw****,재밌어요,화이팅,기대되네요,안에서,편의점,안되요,1
