id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_mean,second_view_1_mean,third_rating_people_5_mean,positive,view,rating_people,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
518430,이거지롱,0.6685793105233664,0,57,7925,6494.22,56.32911392405063,123234.87658227848,8794.260886075948,84,7925,8630.74,437,zlxl****,앜,바퀴벌레,헐,바퀴벌레,있는데,나도,1
518430,이거지롱,0.6685793105233664,0,57,7925,6494.22,56.32911392405063,123234.87658227848,8794.260886075948,48,2701,7291.44,437,zlxl****,앜,바퀴벌레,헐,바퀴벌레,있는데,나도,1
518430,이거지롱,0.6685793105233664,0,57,7925,6494.22,56.32911392405063,123234.87658227848,8794.260886075948,83,1348,6794.259999999999,437,zlxl****,앜,바퀴벌레,헐,바퀴벌레,있는데,나도,1
518430,이거지롱,0.6685793105233664,0,57,7925,6494.22,56.32911392405063,123234.87658227848,8794.260886075948,162,922,7251.68,437,zlxl****,앜,바퀴벌레,헐,바퀴벌레,있는데,나도,1
518430,이거지롱,0.6685793105233664,0,57,7925,6494.22,56.32911392405063,123234.87658227848,8794.260886075948,57,773,6494.22,437,zlxl****,앜,바퀴벌레,헐,바퀴벌레,있는데,나도,1
