id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_omnibus,second_view_1_omnibus,third_rating_people_5_omnibus,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_omnibus,view_omnibus,rating_people_omnibus,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
677884,꼬마마법사 박광태,0.5477160995193758,0.5637553756573954,4.0,33083,1132.75,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,29.0,33083,2319.88,84.30379746835443,123234.87658227848,10578.842784810126,89.38111888111888,69367.93706293707,9524.581713286714,67,youn****,크,웝툰보다,잼있음,너이,십1ㅏ앙,저거뭐야,1
677884,꼬마마법사 박광태,0.5477160995193758,0.5637553756573954,4.0,33083,1132.75,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,14.0,21102,1317.6,54.86392405063291,96116.10759493671,9658.456487341773,54.50699300699301,51773.74125874126,8398.861328671328,67,youn****,크,웝툰보다,잼있음,너이,십1ㅏ앙,저거뭐야,1
677884,꼬마마법사 박광태,0.5477160995193758,0.5637553756573954,4.0,33083,1132.75,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,11.0,19535,1226.25,50.813291139240505,80195.39240506329,9311.980189873419,56.16783216783217,44412.807692307695,7806.639895104894,67,youn****,크,웝툰보다,잼있음,너이,십1ㅏ앙,저거뭐야,1
677884,꼬마마법사 박광태,0.5477160995193758,0.5637553756573954,4.0,33083,1132.75,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,4.0,18452,1235.0,55.18037974683544,71927.29113924051,9014.11743670886,53.93706293706294,40373.993006993005,7582.554405594406,67,youn****,크,웝툰보다,잼있음,너이,십1ㅏ앙,저거뭐야,1
677884,꼬마마법사 박광태,0.5477160995193758,0.5637553756573954,4.0,33083,1132.75,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,4.0,17777,1132.75,56.32911392405063,68165.51582278482,8794.260886075948,64.08741258741259,37694.503496503494,7492.825314685315,67,youn****,크,웝툰보다,잼있음,너이,십1ㅏ앙,저거뭐야,1
