id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_omnibus,second_view_1_omnibus,third_rating_people_5_omnibus,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_omnibus,view_omnibus,rating_people_omnibus,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
621263,잘지내나요?,0.56385412798792,0.5250665265707527,12.0,32618,2694.51,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,14.0,32618,3139.5600000000004,84.30379746835443,123234.87658227848,10578.842784810126,89.38111888111888,69367.93706293707,9524.581713286714,126,(zxqw****),복,작가님도,그림체가,모둠활동,자기가,싫다,2
621263,잘지내나요?,0.56385412798792,0.5250665265707527,12.0,32618,2694.51,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,23.0,27798,3305.64,54.86392405063291,96116.10759493671,9658.456487341773,54.50699300699301,51773.74125874126,8398.861328671328,126,(zxqw****),복,작가님도,그림체가,모둠활동,자기가,싫다,2
621263,잘지내나요?,0.56385412798792,0.5250665265707527,12.0,32618,2694.51,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,22.0,22415,2899.85,50.813291139240505,80195.39240506329,9311.980189873419,56.16783216783217,44412.807692307695,7806.639895104894,126,(zxqw****),복,작가님도,그림체가,모둠활동,자기가,싫다,2
621263,잘지내나요?,0.56385412798792,0.5250665265707527,12.0,32618,2694.51,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,9.0,20373,2566.88,55.18037974683544,71927.29113924051,9014.11743670886,53.93706293706294,40373.993006993005,7582.554405594406,126,(zxqw****),복,작가님도,그림체가,모둠활동,자기가,싫다,2
621263,잘지내나요?,0.56385412798792,0.5250665265707527,12.0,32618,2694.51,56.32911392405063,123234.87658227848,8794.260886075948,64.08741258741259,69367.93706293707,7492.825314685315,12.0,19619,2694.51,56.32911392405063,68165.51582278482,8794.260886075948,64.08741258741259,37694.503496503494,7492.825314685315,126,(zxqw****),복,작가님도,그림체가,모둠활동,자기가,싫다,2
