id,title,5th,10th,first_positive_5,second_view_1,third_rating_people_5,first_positive_5_1,second_view_1_1,third_rating_people_5_1,first_positive_5_story,second_view_1_story,third_rating_people_5_story,positive,view,rating_people,positive_1,view_1,rating_people_1,positive_story,view_story,rating_people_story,comment_writer_count,comment_writer,pos_keyword_1,pos_keyword_2,pos_keyword_3,neg_keyword_1,neg_keyword_2,neg_keyword_3,label
316855,타임인조선,0.6624860764137815,0.5968364798234871,105.0,10781,3423.63,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,110.0,10781,3806.64,84.30379746835443,123234.87658227848,10578.842784810126,68.4899091826438,69395.34207870837,7293.848582240162,387,(zzgu****),재밌어요,대박,츤데레,망했어요,고구려임,ㅅㄱ,2
316855,타임인조선,0.6624860764137815,0.5968364798234871,105.0,10781,3423.63,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,105.0,6770,3632.64,54.86392405063291,96116.10759493671,9658.456487341773,48.435418768920286,51538.39959636731,6607.998688193744,387,(zzgu****),재밌어요,대박,츤데레,망했어요,고구려임,ㅅㄱ,2
316855,타임인조선,0.6624860764137815,0.5968364798234871,105.0,10781,3423.63,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,60.0,4560,3370.08,50.813291139240505,80195.39240506329,9311.980189873419,46.25428859737639,43429.206357214935,6291.704515640767,387,(zzgu****),재밌어요,대박,츤데레,망했어요,고구려임,ㅅㄱ,2
316855,타임인조선,0.6624860764137815,0.5968364798234871,105.0,10781,3423.63,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,95.0,3657,4170.5,55.18037974683544,71927.29113924051,9014.11743670886,52.89455095862765,39567.73713420787,6106.571352169526,387,(zzgu****),재밌어요,대박,츤데레,망했어요,고구려임,ㅅㄱ,2
316855,타임인조선,0.6624860764137815,0.5968364798234871,105.0,10781,3423.63,56.32911392405063,123234.87658227848,8794.260886075948,50.242684157416754,69395.34207870837,6072.755958627649,105.0,3318,3423.63,56.32911392405063,68165.51582278482,8794.260886075948,50.242684157416754,37427.434914228055,6072.755958627649,387,(zzgu****),재밌어요,대박,츤데레,망했어요,고구려임,ㅅㄱ,2
